location,date,total_vaccinations,longitude,latitude
Austria,24/09/2021,10982869,16.3707,48.2064
Austria,24/12/2021,16330130,16.3707,48.2064
Austria,25/02/2022,18030972,16.3707,48.2064
Austria,25/03/2022,18125500,16.3707,48.2064
Austria,25/06/2021,7654319,16.3707,48.2064
Austria,26/02/2021,711843,16.3707,48.2064
Austria,26/03/2021,1629881,16.3707,48.2064
Austria,26/11/2021,13901880,16.3707,48.2064
Austria,27/08/2021,10582635,16.3707,48.2064
Austria,28/01/2022,17627847,16.3707,48.2064
Austria,28/05/2021,5220553,16.3707,48.2064
Austria,29/01/2021,264590,16.3707,48.2064
Austria,29/10/2021,11667742,16.3707,48.2064
Austria,30/04/2021,3300390,16.3707,48.2064
Austria,30/07/2021,9884280,16.3707,48.2064
Austria,31/12/2021,16561243,16.3707,48.2064
Belgium,01/10/2021,16906048,2.1900,50.8467
Belgium,02/04/2021,2206624,2.1900,50.8467
Belgium,02/07/2021,11437618,2.1900,50.8467
Belgium,03/09/2021,16396817,2.1900,50.8467
Belgium,03/12/2021,19352084,2.1900,50.8467
Belgium,04/02/2022,24378217,2.1900,50.8467
Belgium,04/03/2022,24928932,2.1900,50.8467
Belgium,04/06/2021,7688715,2.1900,50.8467
Belgium,05/02/2021,483562,2.1900,50.8467
Belgium,05/03/2021,1049266,2.1900,50.8467
Belgium,05/11/2021,17749545,2.1900,50.8467
Belgium,06/08/2021,15324328,2.1900,50.8467
Belgium,07/01/2022,22576207,2.1900,50.8467
Belgium,07/05/2021,4767383,2.1900,50.8467
Belgium,08/01/2021,28332,2.1900,50.8467
Belgium,08/10/2021,17097498,2.1900,50.8467
Belgium,09/04/2021,2653808,2.1900,50.8467
Belgium,09/07/2021,12311602,2.1900,50.8467
Belgium,10/09/2021,16494012,2.1900,50.8467
Belgium,10/12/2021,19993645,2.1900,50.8467
Belgium,11/02/2022,24600694,2.1900,50.8467
Belgium,11/03/2022,24969449,2.1900,50.8467
Belgium,11/06/2021,8765907,2.1900,50.8467
Belgium,12/02/2021,630671,2.1900,50.8467
Belgium,12/03/2021,1244481,2.1900,50.8467
Belgium,12/11/2021,17910258,2.1900,50.8467
Belgium,13/08/2021,15720954,2.1900,50.8467
Belgium,14/01/2022,23361313,2.1900,50.8467
Belgium,14/05/2021,5375638,2.1900,50.8467
Belgium,15/01/2021,127709,2.1900,50.8467
Belgium,15/10/2021,17294103,2.1900,50.8467
Belgium,16/04/2021,3148550,2.1900,50.8467
Belgium,16/07/2021,13117166,2.1900,50.8467
Belgium,17/09/2021,16590510,2.1900,50.8467
Belgium,17/12/2021,20726582,2.1900,50.8467
Belgium,18/02/2022,24763471,2.1900,50.8467
Belgium,18/03/2022,24991627,2.1900,50.8467
Belgium,18/06/2021,9799632,2.1900,50.8467
Belgium,19/02/2021,748089,2.1900,50.8467
Belgium,19/03/2021,1538464,2.1900,50.8467
Belgium,19/11/2021,18233932,2.1900,50.8467
Belgium,20/08/2021,15979412,2.1900,50.8467
Belgium,21/01/2022,23855826,2.1900,50.8467
Belgium,21/05/2021,6137793,2.1900,50.8467
Belgium,22/01/2021,251227,2.1900,50.8467
Belgium,22/10/2021,17447284,2.1900,50.8467
Belgium,23/04/2021,3576241,2.1900,50.8467
Belgium,23/07/2021,13932062,2.1900,50.8467
Belgium,24/09/2021,16734612,2.1900,50.8467
Belgium,24/12/2021,21374943,2.1900,50.8467
Belgium,25/02/2022,24880609,2.1900,50.8467
Belgium,25/03/2022,24991627,2.1900,50.8467
Belgium,25/06/2021,10711830,2.1900,50.8467
Belgium,26/02/2021,875021,2.1900,50.8467
Belgium,26/03/2021,1858131,2.1900,50.8467
Belgium,26/11/2021,18741798,2.1900,50.8467
Belgium,27/08/2021,16229140,2.1900,50.8467
Belgium,28/01/2022,24155576,2.1900,50.8467
Belgium,28/05/2021,6781693,2.1900,50.8467
Belgium,29/01/2021,343805,2.1900,50.8467
Belgium,29/10/2021,17617363,2.1900,50.8467
Belgium,30/04/2021,4030312,2.1900,50.8467
Belgium,30/07/2021,14711030,2.1900,50.8467
Belgium,31/12/2021,21695085,2.1900,50.8467
Bulgaria,01/01/2021,0,23.3242,42.6975
Bulgaria,01/10/2021,2551065,23.3242,42.6975
Bulgaria,02/04/2021,503572,23.3242,42.6975
Bulgaria,02/07/2021,1791461,23.3242,42.6975
Bulgaria,03/09/2021,2355250,23.3242,42.6975
Bulgaria,03/12/2021,3402137,23.3242,42.6975
Bulgaria,04/02/2022,4204545,23.3242,42.6975
Bulgaria,04/03/2022,4309319,23.3242,42.6975
Bulgaria,04/06/2021,1464415,23.3242,42.6975
Bulgaria,05/02/2021,57038,23.3242,42.6975
Bulgaria,05/03/2021,288632,23.3242,42.6975
Bulgaria,05/11/2021,2966493,23.3242,42.6975
Bulgaria,06/08/2021,2094232,23.3242,42.6975
Bulgaria,07/01/2022,3855134,23.3242,42.6975
Bulgaria,07/05/2021,938099,23.3242,42.6975
Bulgaria,08/01/2021,13473,23.3242,42.6975
Bulgaria,08/10/2021,2589513,23.3242,42.6975
Bulgaria,09/04/2021,572665,23.3242,42.6975
Bulgaria,09/07/2021,1853040,23.3242,42.6975
Bulgaria,10/09/2021,2408714,23.3242,42.6975
Bulgaria,10/12/2021,3496175,23.3242,42.6975
Bulgaria,11/02/2022,4244124,23.3242,42.6975
Bulgaria,11/03/2022,4322219,23.3242,42.6975
Bulgaria,11/06/2021,1577225,23.3242,42.6975
Bulgaria,12/02/2021,75388,23.3242,42.6975
Bulgaria,12/03/2021,338880,23.3242,42.6975
Bulgaria,12/11/2021,3070993,23.3242,42.6975
Bulgaria,13/08/2021,2155447,23.3242,42.6975
Bulgaria,14/01/2022,4005523,23.3242,42.6975
Bulgaria,14/05/2021,1116787,23.3242,42.6975
Bulgaria,15/01/2021,18453,23.3242,42.6975
Bulgaria,15/10/2021,2629316,23.3242,42.6975
Bulgaria,16/04/2021,638447,23.3242,42.6975
Bulgaria,16/07/2021,1912455,23.3242,42.6975
Bulgaria,17/09/2021,2464417,23.3242,42.6975
Bulgaria,17/12/2021,3590255,23.3242,42.6975
Bulgaria,18/02/2022,4273098,23.3242,42.6975
Bulgaria,18/03/2022,4334124,23.3242,42.6975
Bulgaria,18/06/2021,1660453,23.3242,42.6975
Bulgaria,19/02/2021,119353,23.3242,42.6975
Bulgaria,19/03/2021,368906,23.3242,42.6975
Bulgaria,19/11/2021,3187054,23.3242,42.6975
Bulgaria,20/08/2021,2219610,23.3242,42.6975
Bulgaria,21/01/2022,4095906,23.3242,42.6975
Bulgaria,21/05/2021,1260801,23.3242,42.6975
Bulgaria,22/01/2021,26143,23.3242,42.6975
Bulgaria,22/10/2021,2729216,23.3242,42.6975
Bulgaria,23/04/2021,723274,23.3242,42.6975
Bulgaria,23/07/2021,1968653,23.3242,42.6975
Bulgaria,24/09/2021,2509329,23.3242,42.6975
Bulgaria,24/12/2021,3657970,23.3242,42.6975
Bulgaria,25/02/2022,4296408,23.3242,42.6975
Bulgaria,25/06/2021,1727938,23.3242,42.6975
Bulgaria,26/02/2021,212445,23.3242,42.6975
Bulgaria,26/03/2021,436543,23.3242,42.6975
Bulgaria,26/11/2021,3296322,23.3242,42.6975
Bulgaria,27/08/2021,2289402,23.3242,42.6975
Bulgaria,28/01/2022,4156110,23.3242,42.6975
Bulgaria,28/05/2021,1353381,23.3242,42.6975
Bulgaria,29/01/2021,41125,23.3242,42.6975
Bulgaria,29/10/2021,2861059,23.3242,42.6975
Bulgaria,30/04/2021,824657,23.3242,42.6975
Bulgaria,30/07/2021,2030878,23.3242,42.6975
Bulgaria,31/12/2021,3703254,23.3242,42.6975
Chile,01/01/2021,8649,-70.6483,-33.4569
Chile,01/01/2022,33273638,-70.6483,-33.4569
Chile,01/02/2021,67451,-70.6483,-33.4569
Chile,01/02/2022,34026012,-70.6483,-33.4569
Chile,01/03/2021,3510623,-70.6483,-33.4569
Chile,01/03/2022,34474739,-70.6483,-33.4569
Chile,01/04/2021,10805069,-70.6483,-33.4569
Chile,01/05/2021,14940659,-70.6483,-33.4569
Chile,01/06/2021,19002321,-70.6483,-33.4569
Chile,01/07/2021,23275838,-70.6483,-33.4569
Chile,01/08/2021,25897195,-70.6483,-33.4569
Chile,01/09/2021,27596949,-70.6483,-33.4569
Chile,01/10/2021,29186957,-70.6483,-33.4569
Chile,01/11/2021,31064616,-70.6483,-33.4569
Chile,01/12/2021,32495992,-70.6483,-33.4569
Chile,02/01/2021,8649,-70.6483,-33.4569
Chile,02/01/2022,33273734,-70.6483,-33.4569
Chile,02/02/2021,80648,-70.6483,-33.4569
Chile,02/02/2022,34050443,-70.6483,-33.4569
Chile,02/03/2021,3682009,-70.6483,-33.4569
Chile,02/03/2022,34489634,-70.6483,-33.4569
Chile,02/04/2021,10812138,-70.6483,-33.4569
Chile,02/05/2021,14942124,-70.6483,-33.4569
Chile,02/06/2021,19206658,-70.6483,-33.4569
Chile,02/07/2021,23417744,-70.6483,-33.4569
Chile,02/08/2021,26021515,-70.6483,-33.4569
Chile,02/09/2021,27622886,-70.6483,-33.4569
Chile,02/10/2021,29193268,-70.6483,-33.4569
Chile,02/11/2021,31184733,-70.6483,-33.4569
Chile,02/12/2021,32528918,-70.6483,-33.4569
Chile,03/01/2021,8649,-70.6483,-33.4569
Chile,03/01/2022,33310197,-70.6483,-33.4569
Chile,03/02/2021,251043,-70.6483,-33.4569
Chile,03/02/2022,34073173,-70.6483,-33.4569
Chile,03/03/2021,3994020,-70.6483,-33.4569
Chile,03/03/2022,34503126,-70.6483,-33.4569
Chile,03/04/2021,10815369,-70.6483,-33.4569
Chile,03/05/2021,15094152,-70.6483,-33.4569
Chile,03/06/2021,19370572,-70.6483,-33.4569
Chile,03/07/2021,23455757,-70.6483,-33.4569
Chile,03/08/2021,26160615,-70.6483,-33.4569
Chile,03/09/2021,27641957,-70.6483,-33.4569
Chile,03/10/2021,29193768,-70.6483,-33.4569
Chile,03/11/2021,31299770,-70.6483,-33.4569
Chile,03/12/2021,32559608,-70.6483,-33.4569
Chile,04/01/2021,9054,-70.6483,-33.4569
Chile,04/01/2022,33348677,-70.6483,-33.4569
Chile,04/02/2021,427210,-70.6483,-33.4569
Chile,04/02/2022,34095169,-70.6483,-33.4569
Chile,04/03/2021,4304682,-70.6483,-33.4569
Chile,04/03/2022,34519192,-70.6483,-33.4569
Chile,04/04/2021,10816498,-70.6483,-33.4569
Chile,04/05/2021,15263954,-70.6483,-33.4569
Chile,04/06/2021,19515909,-70.6483,-33.4569
Chile,04/07/2021,23460279,-70.6483,-33.4569
Chile,04/08/2021,26225423,-70.6483,-33.4569
Chile,04/09/2021,27642979,-70.6483,-33.4569
Chile,04/10/2021,29293109,-70.6483,-33.4569
Chile,04/11/2021,31406444,-70.6483,-33.4569
Chile,04/12/2021,32563479,-70.6483,-33.4569
Chile,05/01/2021,10497,-70.6483,-33.4569
Chile,05/01/2022,33380382,-70.6483,-33.4569
Chile,05/02/2021,596730,-70.6483,-33.4569
Chile,05/02/2022,34096932,-70.6483,-33.4569
Chile,05/03/2021,4602699,-70.6483,-33.4569
Chile,05/03/2022,34520827,-70.6483,-33.4569
Chile,05/04/2021,11101503,-70.6483,-33.4569
Chile,05/05/2021,15439254,-70.6483,-33.4569
Chile,05/06/2021,19553652,-70.6483,-33.4569
Chile,05/07/2021,23615649,-70.6483,-33.4569
Chile,05/08/2021,26271788,-70.6483,-33.4569
Chile,05/09/2021,27643157,-70.6483,-33.4569
Chile,05/10/2021,29386038,-70.6483,-33.4569
Chile,05/11/2021,31500917,-70.6483,-33.4569
Chile,05/12/2021,32563928,-70.6483,-33.4569
Chile,06/01/2021,10703,-70.6483,-33.4569
Chile,06/01/2022,33425535,-70.6483,-33.4569
Chile,06/02/2021,624590,-70.6483,-33.4569
Chile,06/02/2022,34097117,-70.6483,-33.4569
Chile,06/03/2021,4636498,-70.6483,-33.4569
Chile,06/03/2022,34520931,-70.6483,-33.4569
Chile,06/04/2021,11341463,-70.6483,-33.4569
Chile,06/05/2021,15597666,-70.6483,-33.4569
Chile,06/06/2021,19558665,-70.6483,-33.4569
Chile,06/07/2021,23746176,-70.6483,-33.4569
Chile,06/08/2021,26306536,-70.6483,-33.4569
Chile,06/09/2021,27719593,-70.6483,-33.4569
Chile,06/10/2021,29463266,-70.6483,-33.4569
Chile,06/11/2021,31507979,-70.6483,-33.4569
Chile,06/12/2021,32603076,-70.6483,-33.4569
Chile,07/01/2021,10703,-70.6483,-33.4569
Chile,07/01/2022,33471499,-70.6483,-33.4569
Chile,07/02/2021,633232,-70.6483,-33.4569
Chile,07/02/2022,34123589,-70.6483,-33.4569
Chile,07/03/2021,4644466,-70.6483,-33.4569
Chile,07/03/2022,34532913,-70.6483,-33.4569
Chile,07/04/2021,11574867,-70.6483,-33.4569
Chile,07/05/2021,15745764,-70.6483,-33.4569
Chile,07/06/2021,19740230,-70.6483,-33.4569
Chile,07/07/2021,23908487,-70.6483,-33.4569
Chile,07/08/2021,26307707,-70.6483,-33.4569
Chile,07/09/2021,27798082,-70.6483,-33.4569
Chile,07/10/2021,29533299,-70.6483,-33.4569
Chile,07/11/2021,31508397,-70.6483,-33.4569
Chile,07/12/2021,32642307,-70.6483,-33.4569
Chile,08/01/2021,10704,-70.6483,-33.4569
Chile,08/01/2022,33475393,-70.6483,-33.4569
Chile,08/02/2021,866538,-70.6483,-33.4569
Chile,08/02/2022,34148799,-70.6483,-33.4569
Chile,08/03/2021,4995260,-70.6483,-33.4569
Chile,08/03/2022,34542693,-70.6483,-33.4569
Chile,08/04/2021,11814553,-70.6483,-33.4569
Chile,08/05/2021,15771367,-70.6483,-33.4569
Chile,08/06/2021,19925157,-70.6483,-33.4569
Chile,08/07/2021,24065282,-70.6483,-33.4569
Chile,08/08/2021,26307789,-70.6483,-33.4569
Chile,08/09/2021,27815209,-70.6483,-33.4569
Chile,08/10/2021,29593750,-70.6483,-33.4569
Chile,08/11/2021,31575048,-70.6483,-33.4569
Chile,08/12/2021,32642900,-70.6483,-33.4569
Chile,09/01/2021,10704,-70.6483,-33.4569
Chile,09/01/2022,33475819,-70.6483,-33.4569
Chile,09/02/2021,1128452,-70.6483,-33.4569
Chile,09/02/2022,34171189,-70.6483,-33.4569
Chile,09/03/2021,5371929,-70.6483,-33.4569
Chile,09/03/2022,34552155,-70.6483,-33.4569
Chile,09/04/2021,12033616,-70.6483,-33.4569
Chile,09/05/2021,15772775,-70.6483,-33.4569
Chile,09/06/2021,20118951,-70.6483,-33.4569
Chile,09/07/2021,24204875,-70.6483,-33.4569
Chile,09/08/2021,26406179,-70.6483,-33.4569
Chile,09/09/2021,27827973,-70.6483,-33.4569
Chile,09/10/2021,29596062,-70.6483,-33.4569
Chile,09/11/2021,31656488,-70.6483,-33.4569
Chile,09/12/2021,32706492,-70.6483,-33.4569
Chile,10/01/2021,10705,-70.6483,-33.4569
Chile,10/01/2022,33525600,-70.6483,-33.4569
Chile,10/02/2021,1409267,-70.6483,-33.4569
Chile,10/02/2022,34192104,-70.6483,-33.4569
Chile,10/03/2021,5773431,-70.6483,-33.4569
Chile,10/03/2022,34560850,-70.6483,-33.4569
Chile,10/04/2021,12059662,-70.6483,-33.4569
Chile,10/05/2021,15946659,-70.6483,-33.4569
Chile,10/06/2021,20322190,-70.6483,-33.4569
Chile,10/07/2021,24248350,-70.6483,-33.4569
Chile,10/08/2021,26493989,-70.6483,-33.4569
Chile,10/09/2021,27838438,-70.6483,-33.4569
Chile,10/10/2021,29596192,-70.6483,-33.4569
Chile,10/11/2021,31733637,-70.6483,-33.4569
Chile,10/12/2021,32763576,-70.6483,-33.4569
Chile,11/01/2021,10705,-70.6483,-33.4569
Chile,11/01/2022,33569971,-70.6483,-33.4569
Chile,11/02/2021,1663572,-70.6483,-33.4569
Chile,11/02/2022,34210849,-70.6483,-33.4569
Chile,11/03/2021,6190640,-70.6483,-33.4569
Chile,11/03/2022,34572777,-70.6483,-33.4569
Chile,11/04/2021,12062117,-70.6483,-33.4569
Chile,11/05/2021,16139527,-70.6483,-33.4569
Chile,11/06/2021,20501299,-70.6483,-33.4569
Chile,11/07/2021,24253472,-70.6483,-33.4569
Chile,11/08/2021,26614837,-70.6483,-33.4569
Chile,11/09/2021,27839231,-70.6483,-33.4569
Chile,11/10/2021,29596999,-70.6483,-33.4569
Chile,11/11/2021,31806296,-70.6483,-33.4569
Chile,11/12/2021,32770250,-70.6483,-33.4569
Chile,12/01/2021,10705,-70.6483,-33.4569
Chile,12/01/2022,33608912,-70.6483,-33.4569
Chile,12/02/2021,1893072,-70.6483,-33.4569
Chile,12/02/2022,34212517,-70.6483,-33.4569
Chile,12/03/2021,6565152,-70.6483,-33.4569
Chile,12/03/2022,34574252,-70.6483,-33.4569
Chile,12/04/2021,12299344,-70.6483,-33.4569
Chile,12/05/2021,16323000,-70.6483,-33.4569
Chile,12/06/2021,20533827,-70.6483,-33.4569
Chile,12/07/2021,24433465,-70.6483,-33.4569
Chile,12/08/2021,26696680,-70.6483,-33.4569
Chile,12/09/2021,27839308,-70.6483,-33.4569
Chile,12/10/2021,29720484,-70.6483,-33.4569
Chile,12/11/2021,31872155,-70.6483,-33.4569
Chile,12/12/2021,32770934,-70.6483,-33.4569
Chile,13/01/2021,11738,-70.6483,-33.4569
Chile,13/01/2022,33645346,-70.6483,-33.4569
Chile,13/02/2021,1922637,-70.6483,-33.4569
Chile,13/02/2022,34212737,-70.6483,-33.4569
Chile,13/03/2021,6615638,-70.6483,-33.4569
Chile,13/03/2022,34574343,-70.6483,-33.4569
Chile,13/04/2021,12534812,-70.6483,-33.4569
Chile,13/05/2021,16480779,-70.6483,-33.4569
Chile,13/06/2021,20535901,-70.6483,-33.4569
Chile,13/07/2021,24617722,-70.6483,-33.4569
Chile,13/08/2021,26748004,-70.6483,-33.4569
Chile,13/09/2021,27944595,-70.6483,-33.4569
Chile,13/10/2021,29831993,-70.6483,-33.4569
Chile,13/11/2021,31878873,-70.6483,-33.4569
Chile,13/12/2021,32827174,-70.6483,-33.4569
Chile,14/01/2021,18655,-70.6483,-33.4569
Chile,14/01/2022,33680005,-70.6483,-33.4569
Chile,14/02/2021,1927105,-70.6483,-33.4569
Chile,14/02/2022,34232592,-70.6483,-33.4569
Chile,14/03/2021,6622228,-70.6483,-33.4569
Chile,14/03/2022,34583680,-70.6483,-33.4569
Chile,14/04/2021,12764492,-70.6483,-33.4569
Chile,14/05/2021,16640375,-70.6483,-33.4569
Chile,14/06/2021,20757745,-70.6483,-33.4569
Chile,14/07/2021,24780742,-70.6483,-33.4569
Chile,14/08/2021,26749308,-70.6483,-33.4569
Chile,14/09/2021,28036496,-70.6483,-33.4569
Chile,14/10/2021,29914212,-70.6483,-33.4569
Chile,14/11/2021,31879348,-70.6483,-33.4569
Chile,14/12/2021,32878818,-70.6483,-33.4569
Chile,15/01/2021,22086,-70.6483,-33.4569
Chile,15/01/2022,33683534,-70.6483,-33.4569
Chile,15/02/2021,2193008,-70.6483,-33.4569
Chile,15/02/2022,34251731,-70.6483,-33.4569
Chile,15/03/2021,7052700,-70.6483,-33.4569
Chile,15/03/2022,34592084,-70.6483,-33.4569
Chile,15/04/2021,12971839,-70.6483,-33.4569
Chile,15/05/2021,16641838,-70.6483,-33.4569
Chile,15/06/2021,20968690,-70.6483,-33.4569
Chile,15/07/2021,24948275,-70.6483,-33.4569
Chile,15/08/2021,26749733,-70.6483,-33.4569
Chile,15/09/2021,28107877,-70.6483,-33.4569
Chile,15/10/2021,29972496,-70.6483,-33.4569
Chile,15/11/2021,31945708,-70.6483,-33.4569
Chile,15/12/2021,32925213,-70.6483,-33.4569
Chile,16/01/2021,22176,-70.6483,-33.4569
Chile,16/01/2022,33683735,-70.6483,-33.4569
Chile,16/02/2021,2413110,-70.6483,-33.4569
Chile,16/02/2022,34271445,-70.6483,-33.4569
Chile,16/03/2021,7463108,-70.6483,-33.4569
Chile,16/03/2022,34599728,-70.6483,-33.4569
Chile,16/04/2021,13166224,-70.6483,-33.4569
Chile,16/05/2021,16642279,-70.6483,-33.4569
Chile,16/06/2021,21195754,-70.6483,-33.4569
Chile,16/07/2021,24953110,-70.6483,-33.4569
Chile,16/08/2021,26810782,-70.6483,-33.4569
Chile,16/09/2021,28143436,-70.6483,-33.4569
Chile,16/10/2021,29974760,-70.6483,-33.4569
Chile,16/11/2021,32010518,-70.6483,-33.4569
Chile,16/12/2021,32966968,-70.6483,-33.4569
Chile,17/01/2021,22176,-70.6483,-33.4569
Chile,17/01/2022,33723283,-70.6483,-33.4569
Chile,17/02/2021,2601161,-70.6483,-33.4569
Chile,17/02/2022,34290636,-70.6483,-33.4569
Chile,17/03/2021,7830550,-70.6483,-33.4569
Chile,17/03/2022,34607063,-70.6483,-33.4569
Chile,17/04/2021,13188528,-70.6483,-33.4569
Chile,17/05/2021,16814092,-70.6483,-33.4569
Chile,17/06/2021,21379912,-70.6483,-33.4569
Chile,17/07/2021,24977030,-70.6483,-33.4569
Chile,17/08/2021,26871977,-70.6483,-33.4569
Chile,17/09/2021,28143569,-70.6483,-33.4569
Chile,17/10/2021,29974904,-70.6483,-33.4569
Chile,17/11/2021,32068821,-70.6483,-33.4569
Chile,17/12/2021,33002996,-70.6483,-33.4569
Chile,18/01/2021,33227,-70.6483,-33.4569
Chile,18/01/2022,33755058,-70.6483,-33.4569
Chile,18/02/2021,2756453,-70.6483,-33.4569
Chile,18/02/2022,34309413,-70.6483,-33.4569
Chile,18/03/2021,8165684,-70.6483,-33.4569
Chile,18/03/2022,34616618,-70.6483,-33.4569
Chile,18/04/2021,13191171,-70.6483,-33.4569
Chile,18/05/2021,16998054,-70.6483,-33.4569
Chile,18/06/2021,21487282,-70.6483,-33.4569
Chile,18/07/2021,24979269,-70.6483,-33.4569
Chile,18/08/2021,26952319,-70.6483,-33.4569
Chile,18/09/2021,28143589,-70.6483,-33.4569
Chile,18/10/2021,30061706,-70.6483,-33.4569
Chile,18/11/2021,32120627,-70.6483,-33.4569
Chile,18/12/2021,33007616,-70.6483,-33.4569
Chile,19/01/2021,52594,-70.6483,-33.4569
Chile,19/01/2022,33788822,-70.6483,-33.4569
Chile,19/02/2021,2898605,-70.6483,-33.4569
Chile,19/02/2022,34310895,-70.6483,-33.4569
Chile,19/03/2021,8460415,-70.6483,-33.4569
Chile,19/03/2022,34617748,-70.6483,-33.4569
Chile,19/04/2021,13386439,-70.6483,-33.4569
Chile,19/05/2021,17165166,-70.6483,-33.4569
Chile,19/06/2021,21524056,-70.6483,-33.4569
Chile,19/07/2021,25102784,-70.6483,-33.4569
Chile,19/08/2021,27014659,-70.6483,-33.4569
Chile,19/09/2021,28143594,-70.6483,-33.4569
Chile,19/10/2021,30161548,-70.6483,-33.4569
Chile,19/11/2021,32165286,-70.6483,-33.4569
Chile,19/12/2021,33007994,-70.6483,-33.4569
Chile,20/01/2021,61903,-70.6483,-33.4569
Chile,20/01/2022,33815958,-70.6483,-33.4569
Chile,20/02/2021,2908246,-70.6483,-33.4569
Chile,20/02/2022,34310990,-70.6483,-33.4569
Chile,20/03/2021,8494626,-70.6483,-33.4569
Chile,20/03/2022,34617817,-70.6483,-33.4569
Chile,20/04/2021,13575960,-70.6483,-33.4569
Chile,20/05/2021,17357158,-70.6483,-33.4569
Chile,20/06/2021,21528016,-70.6483,-33.4569
Chile,20/07/2021,25237387,-70.6483,-33.4569
Chile,20/08/2021,27072464,-70.6483,-33.4569
Chile,20/09/2021,28232820,-70.6483,-33.4569
Chile,20/10/2021,30262943,-70.6483,-33.4569
Chile,20/11/2021,32169057,-70.6483,-33.4569
Chile,20/12/2021,33043256,-70.6483,-33.4569
Chile,21/01/2021,64959,-70.6483,-33.4569
Chile,21/01/2022,33838329,-70.6483,-33.4569
Chile,21/02/2021,2909408,-70.6483,-33.4569
Chile,21/02/2022,34334904,-70.6483,-33.4569
Chile,21/03/2021,8498650,-70.6483,-33.4569
Chile,21/03/2022,34626330,-70.6483,-33.4569
Chile,21/04/2021,13753670,-70.6483,-33.4569
Chile,21/05/2021,17366844,-70.6483,-33.4569
Chile,21/06/2021,21547796,-70.6483,-33.4569
Chile,21/07/2021,25342322,-70.6483,-33.4569
Chile,21/08/2021,27075633,-70.6483,-33.4569
Chile,21/09/2021,28318886,-70.6483,-33.4569
Chile,21/10/2021,30347672,-70.6483,-33.4569
Chile,21/11/2021,32169327,-70.6483,-33.4569
Chile,21/12/2021,33075635,-70.6483,-33.4569
Chile,22/01/2021,65374,-70.6483,-33.4569
Chile,22/01/2022,33840556,-70.6483,-33.4569
Chile,22/02/2021,3017555,-70.6483,-33.4569
Chile,22/02/2022,34358176,-70.6483,-33.4569
Chile,22/03/2021,8767520,-70.6483,-33.4569
Chile,22/03/2022,34631029,-70.6483,-33.4569
Chile,22/04/2021,13954520,-70.6483,-33.4569
Chile,22/05/2021,17400043,-70.6483,-33.4569
Chile,22/06/2021,21857028,-70.6483,-33.4569
Chile,22/07/2021,25420803,-70.6483,-33.4569
Chile,22/08/2021,27076524,-70.6483,-33.4569
Chile,22/09/2021,28410730,-70.6483,-33.4569
Chile,22/10/2021,30432993,-70.6483,-33.4569
Chile,22/11/2021,32214118,-70.6483,-33.4569
Chile,22/12/2021,33102668,-70.6483,-33.4569
Chile,23/01/2021,65374,-70.6483,-33.4569
Chile,23/01/2022,33840730,-70.6483,-33.4569
Chile,23/02/2021,3111818,-70.6483,-33.4569
Chile,23/02/2022,34379558,-70.6483,-33.4569
Chile,23/03/2021,9008536,-70.6483,-33.4569
Chile,23/04/2021,14138281,-70.6483,-33.4569
Chile,23/05/2021,17404330,-70.6483,-33.4569
Chile,23/06/2021,22108875,-70.6483,-33.4569
Chile,23/07/2021,25536971,-70.6483,-33.4569
Chile,23/08/2021,27131371,-70.6483,-33.4569
Chile,23/09/2021,28473461,-70.6483,-33.4569
Chile,23/10/2021,30435646,-70.6483,-33.4569
Chile,23/11/2021,32260692,-70.6483,-33.4569
Chile,23/12/2021,33122754,-70.6483,-33.4569
